dc:identifier,dc:title,dc:creator,prism:publicationName,prism:coverDate,prism:doi,citedby-count,affiliation,subtypeDescription,abstract
85081225003,The impacts of market size and data-driven marketing on the sales mode selection in an Internet platform based supply chain,Liu W.,Transportation Research Part E Logistics and Transportation Review,2020-04-01,10.1016/j.tre.2020.101914,162,Tianjin University,Article,"© 2020 Elsevier LtdThis study investigates a platform's preferences between agency selling and reselling considering the impact of data-driven marketing (DDM). Four models are built: No-DDM+agency selling, No-DDM+reselling, DDM+agency selling, DDM+reselling. Sales volumes, profits and profit growth rates in different sales modes are compared. Results show that with an increase in DDM efficiency, the platform is more willing to adopt the reselling mode. In addition, without DDM, the sales mode with higher sales volume is not more profitable within a certain market size. DDM can help avoid this phenomenon to a certain extent."
85090604783,Data-Driven Personas for Enhanced User Understanding: Combining Empathy with Rationality for Better Insights to Analytics,Jansen B.J.,Data and Information Management,2020-03-01,10.2478/dim-2020-0005,57,Qatar Computing Research Institute,Article,"© 2020 Bernard J. Jansen et al., published by SciendoPersona is a common human-computer interaction technique for increasing stakeholders’ understanding of audiences, customers, or users. Applied in many domains, such as e-commerce, health, marketing, software development, and system design, personas have remained relatively unchanged for several decades. However, with the increasing popularity of digital user data and data science algorithms, there are new opportunities to progressively shift personas from general representations of user segments to precise interactive tools for decision-making. In this vision, the persona profile functions as an interface to a fully functional analytics system. With this research, we conceptually investigate how data-driven personas can be leveraged as analytics tools for understanding users. We present a conceptual framework consisting of (a) persona benefits, (b) analytics benefits, and (c) decision-making outcomes. We apply this framework for an analysis of digital marketing use cases to demonstrate how data-driven personas can be leveraged in practical situations. We then present a functional overview of an actual data-driven persona system that relies on the concept of data aggregation in which the fundamental question defines the unit of analysis for decision-making. The system provides several functionalities for stakeholders within organizations to address this question."
85079832585,How to leverage internet of things data to generate benefits for sales and marketing,Ahlemeyer-Stubbe A.,Applied Marketing Analytics,2020-01-01,,5,Servicepro Agentur für Dialogmarketing und Verkaufsförderung GmbH,Article,
85072572359,Automatic advertising image color design incorporating a visual color analyzer,You W.T.,Journal of Computer Languages,2019-12-01,10.1016/j.cola.2019.100910,14,Zhejiang University,Article,"© 2019 Elsevier LtdColors have a significant impact on marketing so designers often use color strategically to shape brand personality and purchase intent. The automatic color design of advertising images is challenging because it must satisfy esthetic goals while also complying with the color design for different content, brand or targeted audience. This paper proposes a data-driven method to color advertising images automatically according to input product color and context-related keywords. To generate good coloring suggestions, we collected 13,000 well-labeled adverting images and built two probabilistic models to capture stylistic color properties. To collect the color preferences of potential users, we developed a color analyzer to display the result of clustering advertising images. Using the visual display, a user can explore and select images to guide our model to generate more personalized colors. We applied our method to three coloring tasks including keyword-based coloring, product-based coloring and user-guide coloring to test its performance against three coloring goals. In perceptual studies, colorings generated by our method were preferred to those generated by other models or created by non-professional students."
85061813355,Predicting customer’s gender and age depending on mobile phone data,Al-Zuabi I.M.,Journal of Big Data,2019-12-01,10.1186/s40537-019-0180-9,31,Higher Institute for Applied Sciences and Technology Syria,Article,"© 2019, The Author(s).In the age of data driven solution, the customer demographic attributes, such as gender and age, play a core role that may enable companies to enhance the offers of their services and target the right customer in the right time and place. In the marketing campaign, the companies want to target the real user of the GSM (global system for mobile communications), not the line owner. Where sometimes they may not be the same. This work proposes a method that predicts users’ gender and age based on their behavior, services and contract information. We used call detail records (CDRs), customer relationship management (CRM) and billing information as a data source to analyze telecom customer behavior, and applied different types of machine learning algorithms to provide marketing campaigns with more accurate information about customer demographic attributes. This model is built using reliable data set of 18,000 users provided by SyriaTel Telecom Company, for training and testing. The model applied by using big data technology and achieved 85.6% accuracy in terms of user gender prediction and 65.5% of user age prediction. The main contribution of this work is the improvement in the accuracy in terms of user gender prediction and user age prediction based on mobile phone data and end-to-end solution that approaches customer data from multiple aspects in the telecom domain."
85060122867,Bridging customer knowledge to innovative product development: a data mining approach,Zhan Y.,International Journal of Production Research,2019-10-18,10.1080/00207543.2019.1566662,46,University of Liverpool Management School,Article,"© 2019, © 2019 Informa UK Limited, trading as Taylor & Francis Group.In the big data era, firms are inundated with customer data, which are valuable in improving services, developing new products, and identifying new markets. However, it is not clear how companies apply data-driven methods to facilitate customer knowledge management when developing innovative new products. Studies have investigated the specific benefits of applying data-driven methods in customer knowledge management, but failed to systematically investigate the specific mechanics of how firms realised these benefits. Accordingly, this study proposes a systematic approach to link customer knowledge with innovative product development in a data-driven environment. To mine customer needs, this study adopts the Apriori algorithm and C5.0 in addition to the association rule and decision tree methodologies for data mining. It provides a systematic and effective method for managers to extract knowledge ‘from’ and ‘about’ customers to identify their preferences, enabling firms to develop the right products and gain competitive advantages. The findings indicate that the knowledge-based approach is effective, and the knowledge extracted is shown as a set of rules that can be used to identify useful patterns for both innovative product development and marketing strategies."
85074073826,Using data to maximise event impact and return on investment,Petrini K.,Journal of Digital and Social Media Marketing,2019-09-01,10.69554/rfdo9438,0,,Article,"© 2019 Henry Stewart. All rights reserved.The data-driven culture of today’s workforce has made it imperative that marketers implement a data-driven strategy to showcase value and increase the impact of their strategy. Using data, field marketers can curate offline event experiences that will boost brand awareness and engagement, and prove they are affecting the bottom line through tangible, measurable results. This paper walks through how the buyer landscape has shifted because of data and what this means for field marketers. It also provides tried and true examples of specific key performance indicators and metrics that field marketers can apply to their strategy to maximise the influence of their efforts and return on investment, and build trust and confidence between the field marketing team and the greater organisation."
85065914199,A systematic literature review of big data adoption in internationalization,Dam N.A.K.,Journal of Marketing Analytics,2019-09-01,10.1057/s41270-019-00054-7,37,Université du Québec à Trois-Rivières,Article,"© 2019, Springer Nature Limited.The internationalization process has been constantly moving with an exceptional transformation led by the digital era. In order to face the challenges of the internationalization, enterprises need to understand thoroughly the new business environment, including foreign markets and customer insights to offer innovative products and services. Indeed, big data as the new source of knowledge helps enterprises convert business information into competitive advantages in the global market. Although the topic of big data receives much attention from researchers, the adoption of big data in internationalization is still an emerging research interest, especially in small and medium-sized enterprises (SMEs). The purpose of this paper is to provide a concept-centric literature review that synthesizes and evaluates recent studies to examine the current state and future research directions of big data adoption in the internationalization process. The result of this paper indicates the status and future research directions of big data adoption in internationalization with the focus on international marketing. The paper finds out that the adoption of big data in international marketing is still in the early stage of maturity. Future research directions are also proposed based on the identified research gaps and the analysis of literature review."
85068956874,Establishing an automated brand index based on opinion mining: analysis of printed and social media,Nuortimo K.,Journal of Marketing Analytics,2019-09-01,10.1057/s41270-019-00060-9,9,Oulun Yliopisto,Article,"© 2019, Springer Nature Limited.This article analyses the potential of using opinion mining based on big data to calculate a brand index to reflect brand image in the media. The study is realised as a combination of analysing previous literature and applying a media monitoring tool to analyse editorial publications and social media to gain brand-related media sentiment. The potential of opinion mining and the use of vast amounts of data are demonstrated. The results indicate that sentiment analysis based on big data has potential for automating the calculation of brand indices. It seems that big data can be used to compare brands and the nature of their media visibility. Marketing research and the analytics domain can benefit from big data and their related meaningful applications."
85070336033,Impulse behavior in economic crisis: a data driven market segmentation,Boutsouki C.,International Journal of Retail and Distribution Management,2019-08-20,10.1108/IJRDM-08-2018-0165,27,Aristotle University of Thessaloniki,Article,"© 2019, Emerald Publishing Limited.Purpose: Clustering is a highly popular and widely used tool for identifying data-based market segments. The purpose of this paper is to apply cluster analysis to identify homogeneous subgroups among impulse buyers based on their demographic characteristics and their preference of atmospheric elements. Design/methodology/approach: Based on a survey approach with 480 fashion consumers, the study discusses impulse purchases during financial crisis. SPSS process is used to determine the effect of atmospherics on impulse purchases as well as the moderating role of demographics. Cluster analysis (k-means method) is used to determine specific segments of impulsive consumption. Findings: Despite a significant effect of atmospherics on consumers’ impulsiveness, the frequency of purchases is not significantly affected indicating that the economic environment may shape impulsive behavior. Gender, age and education seem to moderate the above relationship. Demographics and store atmospherics define specific segments of impulse buyers. Research limitations/implications: The study identifies the clusters formed through the interaction of atmospherics with demographics. It further identifies the impact of atmospheric factors in the case of an economy in crisis. In times of financial hardship, store atmospherics, although appealing, do not seem to adequately promote impulse buying behavior. Understanding consumer’s impulsive behavior based on distinctive profiles is of outmost importance to retailers seeking to increase consumption, in particular under conditions of financial hardship. Originality/value: The present study explores the role of environmental characteristics on consumers’ impulse behavior amidst a financial crisis and identifies the characteristics of specific segments of consumption."
85058695229,Customer Journey Mapping as a New Way to Teach Data-Driven Marketing as a Service,Micheaux A.,Journal of Marketing Education,2019-08-01,10.1177/0273475318812551,51,Université de Lille,Article,"© The Author(s) 2018.As firms gather increasing amounts of data, the question of how future marketers can use these data to make their marketing more relevant and to make a strategic difference remains. However, students may feel uncomfortable about information systems and database technology, which they may perceive as complex and dry. This case describes how the development of a course on data-driven marketing makes use of service design methods. The experiential learning innovation is based on the optimization of customer journey mapping, which encompasses theoretical marketing concepts, modern database architecture and practical digital marketing knowledge. As a visualization of individual interactions with a product, service, or brand, customer journey mapping helps explain the way an interaction occurs in one moment and how it influences all other moments. By taking the “data as a service” perspective on the customer journey, students benefit from a more innovative and creative approach to data-driven marketing, which helps improve their attention and motivation."
85047409670,Mutual information and sensitivity analysis for feature selection in customer targeting: A comparative study,Barraza N.,Journal of Information Science,2019-02-01,10.1177/0165551518770967,45,Universidad Nacional de Tres de Febrero,Article,"© The Author(s) 2018.Feature selection is a highly relevant task in any data-driven knowledge discovery project. The present research focuses on analysing the advantages and disadvantages of using mutual information (MI) and data-based sensitivity analysis (DSA) for feature selection in classification problems, by applying both to a bank telemarketing case. A logistic regression model is built on the tuned set of features identified by each of the two techniques as the most influencing set of features on the success of a telemarketing contact, in a total of 13 features for MI and 9 for DSA. The latter performs better for lower values of false positives while the former is slightly better for a higher false-positive ratio. Thus, MI becomes a better choice if the intention is reducing slightly the cost of contacts without risking losing a high number of successes. However, DSA achieved good prediction results with less features."
85077389460,Embracing AI and Big Data in customer journey mapping: From literature review to a theoretical framework,Arco M.D.,Innovative Marketing,2019-01-01,10.21511/im.15(4).2019.09,31,Università degli Studi di Salerno,Article,"© 2019 LLC CPC Business Perspectives. All rights reserved.Nowadays, Big Data and Artificial Intelligence (AI) play an important role in different functional areas of marketing. Starting from this assumption, the main objective of this theoretical paper is to better understand the relationship between Big Data, AI, and customer journey mapping. For this purpose, the authors revised the extant literature on the impact of Big Data and AI on marketing practices to illustrate how such data analytics tools can increase the marketing performance and reduce the complexity of the pattern of consumer activity. The results of this research offer some interesting ideas for marketing managers. The proposed Big Data and AI framework to explore and manage the customer journey illustrates how the combined use of Big Data and AI analytics tools can offer effective support to decision-making systems and reduce the risk of bad marketing decision. Specifically, the authors suggest ten main areas of application of Big Data and AI technologies concerning the customer journey mapping. Each one supports a specific task, such as (1) customer profiling; (2) promotion strategy; (3) client acquisition; (4) ad targeting; (5) demand forecasting; (6) pricing strategy; (7) purchase history; (8) predictive analytics; (9) monitor consumer sentiments; and (10) customer relationship management (CRM) activities."
85075251784,Comparing data-driven methods for extracting knowledge from user generated content,Saura J.R.,Journal of Open Innovation Technology Market and Complexity,2019-01-01,10.3390/joitmc5040074,16,Universidad Rey Juan Carlos,Article,"© 2019 by the authors.This study aimed to compare two techniques of business knowledge extraction for the identification of insights related to the improvement of digital marketing strategies on a sample of 15,731 tweets. The sample was extracted from user generated content (UGC) from Twitter using two methods based on knowledge extraction techniques for business. In Method 1, an algorithm to detect communities in complex networks was applied; this algorithm, in which we applied data visualization techniques for complex networks analysis, used the modularity of nodes to discover topics. In Method 2, a three-phase process was developed for knowledge extraction that included the application of a latent Dirichlet allocation (LDA) model, a sentiment analysis (SA) that works with machine learning, and a data text mining (DTM) analysis technique. Finally, we compared the results of each of the two techniques to see whether or not the results yielded by these two methods regarding the analysis of companies' digital marketing strategies were mutually complementary."
85068913895,Towards the Adoption of Machine Learning-Based Analytical Tools in Digital Marketing,Miklosik A.,IEEE Access,2019-01-01,10.1109/ACCESS.2019.2924425,124,University of Economics Bratislava,Article,"© 2013 IEEE.Exponential technological expansion creates opportunities for competitive advantage by applying new data-oriented approaches to digital marketing practices. Machine learning (ML) can predict future developments and support decision-making by extracting insights from large amounts of generated data. This functionality greatly impacts and streamlines the strategic decision-making process of organizations. The research gap analysis revealed that a little is known about marketers' attitude toward, and knowledge about, ML tools and their adoption and utilization to support strategic and operational management. The research presented here focuses on the selection and adoption of the ML-driven analytical tools by three distinct groups: marketing agencies, media companies, and advertisers. Qualitative and quantitative research was conducted on a sample of these organizations operating in Slovakia. The findings highlight: 1) the important role of intelligent analytical tools in the creation and deployment of marketing strategies; 2) the lack of knowledge about emerging technologies, such as ML and artificial intelligence (AI); 3) the potential application of the ML tools in marketing, and; 4) the low level of adoption and utilization of the ML-driven analytical tools in marketing management. A framework consisting of enablers and a process map was developed to help organizations identify the opportunities and successfully execute projects that are oriented toward the deployment and adoption of the analytical ML tools in digital marketing."
85070555586,Data-driven marketing to accelerate decision making,Kawada K.,Fujitsu Scientific and Technical Journal,2019-01-01,,5,Fujitsu Limited,Article,
85052697003,Modified data-driven framework for housing market segmentation,Wu C.,Journal of Urban Planning and Development,2018-12-01,10.1061/(ASCE)UP.1943-5444.0000473,33,Wuhan University,Article,"© 2018 American Society of Civil Engineers.Housing market segmentation is significant at both the conceptual and empirical levels because it reflects the spatial heterogeneity of housing prices, improves the predictive accuracy of housing prices, and indicates dynamic changes in housing markets. The existing literature offers a popular framework, called the data-driven method, to delineate submarkets based on principal component analysis (PCA) and cluster analysis; however, the traditional framework does not consider spatial heterogeneity and has difficulty balancing the spatial relationships (i.e., distance and topological relationships) and attribute similarities. To address these limitations, this paper proposes a modified data-driven framework for delineating housing submarkets by integrating geographically weighted principal component analysis (GWPCA), a spatial heterogeneity test, a density-based spatial clustering (DBSC) algorithm, and hedonic validation. The modified framework is applied to housing-market segmentation in Shenzhen, China. The results indicate that the modified framework exhibits the best performance in submarket segmentation in Shenzhen. The framework has important implications and high potential for identifying housing submarkets statistically, and it can be generalized and applied to housing markets in other cities. In addition, the visualisation results can be used by appraisers for property valuation and by city planners for facility management and social-equality improvement and balance."
85060914151,Data-Driven Opportunities from an Account-Based Fare Payment System,Chan R.,Transportation Research Record,2018-12-01,10.1177/0361198118798242,0,Chicago Transit Authority,Article,"© National Academy of Sciences: Transportation Research Board 2018.The development of an account-based transit card has provided an opportunity for the Chicago Transit Authority (CTA) to examine transit usage differently. This new automated fare card/smart card system integrates many parts of a transit fare system, such as physical card, fare product, purchase information, and transit use location. The data are also integrated on a much longer timeframe than the previous generation transit card system. Increased data longevity allows the CTA to embark on a longitudinal study of transit card usage by separating cards in a priori groups. In a period between May 2016 and May 2017, a slight decrease in cards used in the system led to a small ridership drop, but a larger drop in ridership was found in passengers who used the system from one year to the next. This longitudinal application of passenger utilization of the transit network provides the agency with additional information that can be used to adjust fare policies and start marketing campaigns based on customer usages. This allows the agency to improve decision-making ability with greater insight on customer behavior."
85059198426,"From knowing to doing: A framework to discover, engage with and motivate the person behind the data",Lauscher P.,Applied Marketing Analytics,2018-09-01,10.69554/pcen4327,2,Lauscher Consulting,Article,"© Henry Stewart Publications.This is the age of data-driven marketing. Marketers utilise data to target better, to improve communication and to learn more about their customers. And yet, marketers seldom utilise data to be more creative and engage better with the person behind the data. As this has been the cornerstone of advertising for decades, it is time to start looking at data in a different way. The full resonance framework outlined in this paper helps analytics professionals to identify the actionable insights that resonate with the target audience on an emotional and motivational level and which form the foundation of outstanding creative advertising."
85049898863,A prediction method for the cellphone replacement: Rough set-based analysis,Deng W.,Journal of Discrete Mathematical Sciences and Cryptography,2018-05-19,10.1080/09720529.2018.1491099,0,Chongqing University of Posts and Telecommunications,Article,"© 2018, © 2018 Taru Publications.Owing to the communication customers’ data are large scale, inconsistent and incomplete, it is hard to predict who will replace their cellphones in the near future. In order to solve this problem, a prediction method based on dominance-based rough set approach (DRSA) is proposed in this paper. Firstly, the customers’ features are extracted based on experts’ knowledge. So, we get the customer decision table. After that, the maximum certainty of each class union is used as the corresponding variable threshold value to control the decision rule extraction program. Therefore, the extracted decision rules can reflect the data characteristics effectively. In this process, it can learn knowledge automatically without setting the threshold values of consistency level depending on prior domain knowledge or by a complex tail-and-error procedure. Additionally, it strengthens the performance for dealing with inconsistent information systems. The efficiency of this method is illustrated by simulation experiments."
85041635350,Unlocking competitiveness through scent names: A data-driven approach,Meng H.(.,Business Horizons,2018-05-01,10.1016/j.bushor.2018.01.004,6,Longwood University,Article,"© 2018 Kelley School of Business, Indiana UniversityNaming a product's scent is a key decision. The same scent can be interpreted differently when different names are assigned to it. Thus, choosing the right scent name can increase competitiveness by successfully appealing to desired consumer segments. We propose that such decisions should be data driven (i.e., on the basis of competitors’ offerings and consumers’ preferences) and provide guidelines on how to assign scent names to products in home care and personal care product categories, focusing on capturing market segments. Based on a large web-based dataset of scented products across multiple brands and categories, this article is the first to construct a typology of scent names empirically: unscented, concrete, abstract, and proprietary. After examining firms’ assortments of scented products with different names across 12 categories and comparing them with consumers’ preferences concerning such assortments, we identify major gaps. Overall, consumers demand far more unscented products and products with abstract names than currently offered; however, preferences for products with proprietary names are mostly aligned. Strategic recommendations center on naming scented products to better align supply and demand in the scented product market and capture new market opportunities."
85044360916,Data driven marketing as a new approach to business development and sales methods,Veynberg R.,Espacios,2018-01-01,,5,Plekhanov Russian University of Economics,Article,
85059961248,"Segmentation, incentives, and privacy",Nissim K.,Mathematics of Operations Research,2018-01-01,10.1287/moor.2017.0903,3,Georgetown University,Article,"Copyright: © 2018 INFORMS.Data-driven segmentation is the powerhouse behind the success of online advertising. Various underlying challenges for successful segmentation have been studied by the academic community, with one notable exception-consumers' incentives have been typically ignored. This lacuna is troubling, as consumers have much control over the data being collected. Missing or manipulated data could lead to inferior segmentation. The current work proposes a model of prior-free segmentation, inspired by models of facility location and, to the best of our knowledge, provides the first segmentation mechanism that addresses incentive compatibility, efficient market segmentation, and privacy in the absence of a common prior."
85014125644,Using segment level stability to select target segments in data-driven market segmentation studies,Dolnicar S.,Marketing Letters,2017-09-01,10.1007/s11002-017-9423-8,20,The University of Queensland Business School,Article,"© 2017, Springer Science+Business Media New York.Market segmentation is widely used by industry to select the most promising target segment. Most organisations are interested in finding one or a small number of target segments to focus on. Yet, traditional criteria used to select a segmentation solution assess the global quality of the segmentation solution. This approach comes at the risk of selecting a segmentation solution with good overall quality criteria which, however, does not contain groups of consumers representing particularly attractive target segments. The approach we propose helps managers to identify segmentation solutions containing attractive individual segments (e.g., more profitable), irrespective of the quality of the global segmentation solution. We demonstrate the functioning of the newly proposed criteria using two empirical data sets. The new criteria prove to be able to identify segmentation solutions containing individual attractive segments which are not detected using traditional quality criteria for the overall segmentation solution."
85018826283,Quantitative Analysis for Country Classification in the Construction Industry,Lee K.W.,Journal of Management in Engineering,2017-07-01,10.1061/(ASCE)ME.1943-5479.0000522,27,International Contractors Association of Korea,Article,"© 2017 American Society of Civil Engineers.The performances of international construction projects are quite vulnerable to the conditions of the host country. Because going overseas requires a substantial amount of resources, the process of country evaluation and selection is important in a firm's decision making. Despite an emerging interest and need for the systematic evaluation of countries, existing studies remain limited to case studies for one or a few countries because of the lack of multiple country databases. To overcome this limitation, this paper performs a quantitative analysis to classify countries in the construction industry. Based on international marketing theory and a literature review, the authors not only identify country classification variables but also suggest an analytical approach for diagnosing multidimensional aspects of countries in terms of country attractiveness and past project performance. To evaluate 32 countries, this study uses international institutional (construction industry-specific and country-specific) data and project-level data for Korean firms over the 25-year period from 1990 to 2014. Using a factor analysis and cluster analysis, this study classifies 32 countries according to four different factors (business environment, market opportunity, the possibility of project success, and market experience) and explains each country's current status. Compared with existing country risk indices, which provide only one deterministic value, the proposed approach has the potential to capture construction industry-specific trends and actual project performance, enabling firms to not only evaluate and classify candidate countries in a timely manner but also to make better decisions when addressing country-related problems in the construction industry."
84953410389,A framework for increasing the value of predictive data-driven models by enriching problem domain characterization with novel features,Moro S.,Neural Computing and Applications,2017-06-01,10.1007/s00521-015-2157-8,17,Universidade do Minho,Article,"© 2016, The Natural Computing Applications Forum.The need to leverage knowledge through data mining has driven enterprises in a demand for more data. However, there is a gap between the availability of data and the application of extracted knowledge for improving decision support. In fact, more data do not necessarily imply better predictive data-driven marketing models, since it is often the case that the problem domain requires a deeper characterization. Aiming at such characterization, we propose a framework drawn on three feature selection strategies, where the goal is to unveil novel features that can effectively increase the value of data by providing a richer characterization of the problem domain. Such strategies involve encompassing context (e.g., social and economic variables), evaluating past history, and disaggregate the main problem into smaller but interesting subproblems. The framework is evaluated through an empirical analysis for a real bank telemarketing application, with the results proving the benefits of such approach, as the area under the receiver operating characteristic curve increased with each stage, improving previous model in terms of predictive performance."
84956856657,Optimization in online content recommendation services: Beyond click-through rates,Besbes O.,Manufacturing and Service Operations Management,2016-12-01,10.1287/msom.2015.0548,40,Columbia University,Article,"© 2016 INFORMS.Anew class of online services allows Internet media sites to direct users from articles they are currently reading to other content they may be interested in. This process creates a ""browsing path"" along which there is potential for repeated interaction between the user and the provider, giving rise to a dynamic optimization problem. A key metric that often underlies this recommendation process is the click-through rate (CTR) of candidate articles. Whereas CTR is a measure of instantaneous click likelihood, we analyze the performance improvement that one may achieve by some lookahead that accounts for the potential future path of users. To that end, by using some data of user path history at major media sites, we introduce and derive a representation of content along two key dimensions: clickability, the likelihood to click to an article when it is recommended; and engageability, the likelihood to click from an article when it hosts a recommendation. We then propose a class of heuristics that leverage both clickability and engageability, and provide theoretical support for favoring such path-focused heuristics over myopic heuristics that focus only on clickability (no lookahead). We conduct a live pilot experiment that measures the performance of a practical proxy of our proposed class, when integrated into the operating system of a worldwide leading provider of content recommendations, allowing us to estimate the aggregate improvement in clicks per visit relative to the CTR-driven current practice. The documented improvement highlights the importance and the practicality of efficiently incorporating the future path of users in real time."
84984639513,Crowdsourcing mobility insights – Reflection of attitude based segments on high resolution mobility behaviour data,Semanjski I.,Transportation Research Part C Emerging Technologies,2016-10-01,10.1016/j.trc.2016.08.016,26,Universiteit Gent,Article,"© 2016 Elsevier LtdRecently, the use of market segmentation techniques to promote sustainable transport has significantly increased. Populations are segmented into meaningful groups that share similar attitudes and preferences. This segmentation provides valuable information about how policy options, such as pricing measures or advertising campaigns, should be designed and promoted in order to successfully target different user groups. In this paper, we aim to bridge between psychological, social marketing and ICT research in the field of transportation. We explore how attitude based segments are reflected in high resolution mobility behaviour data, crowdsourced via mobile phones. We use support vector machines to map eight attitudinal segments, as defined under the European project SEGMENT, to the n dimensional space defined by crowdsourced data. The success rate of the proposed approach is 98.9%. This demonstrates the applicability of the method as a way to automatically map attitudinal segments to a wider population based on observed mobility data instead of using explicit attitudinal surveys. In addition, the proposed approach can facilitate the delivery of personalised target messages to individuals (e.g. via smartphones) or at target locations where users, belonging to specific segment, are located at specific time windows since the data includes the time-space indications."
84978834453,Comparison on dynamic cooperation strategies of a three-echelon supply chain involving big data service provider,Wu C.X.,Kongzhi Yu Juece Control and Decision,2016-07-01,10.13195/j.kzyjc.2015.0700,11,Tianjin University,Article,"© 2016, Editorial Office of Control and Decision. All right reserved.The dynamic cooperation strategy model of a three echelon supply chain is built based on the theory of differential game in the mode of retailer payment contract, joint payment contract and cooperation contract respectively with the involvement of big data service provider in this specific big data era. And the quality effort, marketing effort, consumer conversion and apportionment for the joint payment contract under these three modes are calculated. After comparing these three models, the cooperation contract is extended to a new situation where the retailer's cost of sales is variable. The impacts of exogenous parameters on the supply chain profits are discussed, and numerical examples are used to illustrate the effectiveness and credibility of the models."
84943177805,"Del monte foods, Inc.: A case of thanksgiving branding",Cramer T.,Econtent,2015-09-01,,0,,Article,
84902662262,Engineering the value network of the customer interface and marketing in the data-rich retail environment,Pousttchi K.,International Journal of Electronic Commerce,2014-07-01,10.2753/JEC1086-4415180401,39,Universität Augsburg,Article,"In this paper we use a mixed-methods engineering approach to analyze how traditional retailers can use mobile commerce services to enable data-driven marketing and thus compete with the pervasive end-customer ownership of companies controlling the mobile channel. The paper provides the first systematic analysis of the implications of the virtual world market players Apple, Google, Facebook, eBay/PayPal, and Amazon on traditional retailers' business. We use case study research to identify the elements that are required for and suitable to such a strategy. In a second step, we use design science in order to identify and develop the necessary value creation roles, their activities, and the value flows between them. The paper provides two major outcomes: (1) a set of 12 building blocks for generating and applying customer data for traditional retailers adding mobile services and (2) a role-based reference model for the value network of the future retail customer interface and marketing (CIM). The reference model is validated with expert interviews. As an exemplary application of the model, we show two extreme scenarios with strong and weak retailer market positions. As an additional contribution to practice, we present a further introspective analysis of the value network's key new role - that of mobile customer relationship management service provider - and propose a corresponding functional component architecture that fulfills the information technology requirements for the role's complex functionality. © 2014 M.E. Sharpe, Inc."
84898683306,Required Sample Sizes for Data-Driven Market Segmentation Analyses in Tourism,Dolnicar S.,Journal of Travel Research,2014-01-01,10.1177/0047287513496475,185,The University of Queensland,Article,"Data analysts in industry and academia make heavy use of market segmentation analysis to develop tourism knowledge and select commercially attractive target segments. Within academic research alone, approximately 5% of published articles use market segmentation. However, the validity of data-driven market segmentation analyses depends on having available a sample of adequate size. Moreover, no guidance exists for determining what an adequate sample size is. In the present simulation study using artificial data of known structure, the impact of the difficulty of the segmentation task on the required sample size is analyzed in dependence of the number of variables in the segmentation base. Under all simulated data circumstances, a sample size of 70 times the number of variables proves to be adequate. This finding is of substantial practical importance because it will provide guidance to data analysts in academia and industry who wish to conduct reliable and valid segmentation studies. © 2013 SAGE Publications."
84909602602,Uses of online survey: A case study in Thailand,Srivatanakul T.,Lecture Notes in Computer Science Including Subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics,2014-01-01,10.1007/978-3-319-12823-8_25,3,Sukhothai Thammathirat Open University,Article,"© Springer International Publishing Switzerland 2014.Online survey is now being more widely considered as an effective tool to conduct surveys. The uses of online survey have been applied in extensive areas, for example, in academic research, marketing research, and in companies seeking to provide better services to customers and to improve HR management performance. The purpose of this paper is to identify the current usage of online surveys in Thailand created on an online survey software platform ‘SurveyCan’ in 2013. Using a more systematic approach, we classified surveys based on survey questions’ measurement objects, sponsoring bodies and their relations to the respondents. A combination of key-phrases was used to determine the measurement objects that the surveys represent. The surveys were categorized into survey types and the concepts of interest. The finding of the paper shows that online survey provides massive applications potential for a variety of research topics. Several uses of online survey in Thailand are highlighted in the paper."
84920024671,"Race, religion or sex: What makes a superbowl ad controversial?",Ghosh R.,HP Laboratories Technical Report,2014-01-01,,0,Hewlett Packard Laboratories,Article,
84878824850,Data-driven services marketing in a connected world,Kumar V.,Journal of Service Management,2013-06-01,10.1108/09564231311327021,94,J. Mack Robinson College of Business,Article,"Purpose: The purpose of this paper is to provide insights into the benefits of data-driven services marketing and provide a conceptual framework for how to link traditional and new sources of customer data and their metrics. Linking data and metrics to strategic and tactical business insights and integrating a variety of metrics into a forward-looking dashboard to measure marketing ROI and guide future marketing spend is explored. Design/methodology/approach: A detailed synthesis of the literature is conducted and contemporary sources of marketing data are categorized into traditional, digital and neurophysiological. The benefits and drawbacks of each data type are described and advantages of integrating different sources of data are proposed. Findings: The findings point to the importance and untapped potential of data in its ability to inform tactical and strategic marketing decisions. Future challenges, including top management support, ethical considerations and developing data and analytic capabilities, are discussed. Practical implications: The results demonstrate the need for executive service marketing dashboards that include key metrics that are service-relevant, complementary and forward-looking, with proven linkages to business outcomes. Originality/value: This paper provides a synthesis of data-driven services marketing and the value of traditional and contemporary metrics. Since the true potential of data-driven service management in a connected world is still largely unexplored, this paper also delineates fruitful avenues for future research. © Emerald Group Publishing Limited."
